# 30/12/2022 11:36:54 AM: Prices - EPEX Spot Market Auction - netherlands - Currency: EUR
Delivery day,Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Minimum,Maximum,Middle-Night,Early Morning,Late Morning,Early Afternoon,Rush Hour,Off-Peak 2,Baseload,Peakload,Night,Off-Peak 1,Business,Offpeak,Morning,High Noon,Afternoon,Evening,Sunpeak
23/02/2022,119.30,124.21,160.00,,155.10,155.10,169.00,184.20,250.00,265.64,226.70,136.00,103.51,89.90,89.90,100.10,110.00,162.80,205.72,230.00,236.86,162.00,164.90,189.94,140.00,89.90,265.64,139.65,189.58,182.96,97.48,208.85,164.21,163.79,163.09,147.12,164.61,140.22,164.48,231.64,104.83,144.66,187.28,104.90
22/02/2022,150.05,140.00,163.76,,193.94,196.39,179.91,219.02,236.00,211.59,182.75,136.91,131.06,125.26,147.00,141.80,150.00,144.00,167.00,219.02,192.00,167.00,148.98,133.00,113.55,113.55,236.00,161.94,207.83,165.58,141.02,180.51,140.63,166.25,162.37,170.68,184.88,153.30,170.13,212.34,135.06,150.70,162.26,138.67
21/02/2022,90.21,92.53,92.77,,90.78,90.24,102.96,108.01,178.30,188.72,216.00,217.92,199.80,192.57,161.95,111.72,123.20,140.55,171.45,217.99,219.90,187.56,157.30,154.90,149.90,90.21,219.90,91.57,119.88,205.61,147.36,187.47,162.42,152.38,180.15,93.25,105.73,176.49,124.62,172.76,193.06,136.73,181.26,167.86
20/02/2022,104.38,99.90,100.00,,100.18,89.16,87.17,80.00,80.08,88.28,95.06,104.71,105.79,114.38,104.04,99.90,103.32,104.16,131.26,179.95,229.90,199.90,166.70,149.90,104.00,80.00,229.90,101.12,84.10,98.46,105.41,161.32,155.13,117.59,121.73,96.80,92.61,101.94,113.45,85.86,107.23,109.66,171.73,105.36
19/02/2022,108.75,104.61,94.87,,50.00,10.96,69.00,94.04,100.03,109.90,105.91,32.00,0.00,0.00,0.00,36.28,80.00,115.74,118.10,203.57,218.91,157.95,174.90,156.90,154.90,0.00,218.91,89.56,68.51,61.95,29.07,164.08,161.16,95.72,85.03,73.03,79.03,45.51,106.41,102.47,8.00,87.53,177.86,24.71
18/02/2022,180.10,199.94,209.99,,199.96,143.08,119.09,140.99,185.05,189.28,173.24,150.00,150.00,164.70,180.10,199.70,207.20,215.10,218.52,242.05,220.20,150.00,150.00,180.10,164.80,119.09,242.05,197.50,147.05,165.63,187.93,223.97,161.23,180.55,192.51,175.36,172.28,176.78,168.59,172.14,161.20,210.13,184.53,175.28
17/02/2022,89.90,68.90,51.00,,15.21,15.04,33.02,90.93,144.01,213.70,173.43,95.06,101.90,73.11,27.93,42.68,84.00,141.79,162.00,223.00,199.00,170.10,165.04,149.63,166.85,15.04,223.00,56.25,70.75,146.02,56.93,181.45,162.91,112.38,128.13,45.51,63.50,101.48,96.64,155.52,74.50,107.62,178.94,70.78
16/02/2022,191.84,206.00,188.00,,129.40,103.87,110.67,132.93,182.70,193.90,174.86,150.00,158.20,155.09,158.20,158.09,163.27,160.50,177.40,207.94,212.76,179.90,158.03,153.90,123.50,103.87,212.76,178.81,132.54,169.24,158.66,189.65,153.83,163.79,172.52,154.96,155.68,163.95,155.06,171.10,155.37,164.82,172.67,157.14
15/02/2022,159.98,171.80,172.00,,178.00,190.60,192.00,204.20,234.06,250.06,240.00,220.43,197.74,182.78,162.28,178.66,172.99,188.70,182.00,219.04,277.02,258.80,195.97,221.00,200.20,159.98,277.02,170.45,205.22,227.06,174.18,216.69,218.99,202.10,205.98,177.40,187.83,200.62,198.22,232.08,190.81,180.59,228.67,185.81
14/02/2022,180.00,149.90,118.99,,110.00,108.95,111.76,160.10,198.00,180.10,238.00,230.00,226.00,204.00,170.00,124.00,160.00,172.60,203.45,241.79,214.30,169.90,180.10,182.00,184.28,108.95,241.79,139.72,144.70,218.53,164.50,208.04,179.07,175.76,197.02,129.93,142.21,191.51,154.50,194.05,207.50,165.01,195.40,185.67
13/02/2022,180.00,170.00,148.00,,148.00,162.42,149.20,168.88,147.92,149.90,134.00,100.00,89.90,95.92,45.50,66.00,81.78,104.73,125.00,203.60,236.00,179.21,160.00,133.10,109.90,45.50,236.00,161.50,157.11,118.45,72.30,167.33,145.55,137.04,119.36,159.60,159.30,95.38,154.72,150.18,82.83,94.38,170.30,79.85
12/02/2022,195.91,187.20,184.89,,170.24,166.00,158.20,161.10,150.00,191.20,211.90,115.88,106.16,112.28,107.56,95.77,160.00,171.56,194.89,222.00,199.97,218.00,160.00,157.50,140.00,95.77,222.00,184.56,158.83,156.29,118.90,197.11,168.88,164.09,157.43,177.07,171.69,137.59,170.75,178.55,110.47,155.56,182.91,116.28
11/02/2022,173.28,175.84,168.54,,163.94,165.00,171.30,196.95,220.70,218.61,170.12,137.73,122.09,124.06,124.90,134.00,167.60,191.92,220.57,243.35,241.18,221.31,212.80,205.44,189.15,122.09,243.35,170.40,188.49,162.14,137.64,224.26,207.18,181.68,174.68,169.65,179.44,149.89,188.69,201.60,127.20,178.52,218.87,135.06
10/02/2022,199.90,192.61,185.10,,172.23,172.91,174.88,184.30,233.46,240.32,219.08,180.10,205.00,195.00,165.00,174.84,184.55,195.98,215.77,219.06,170.38,169.90,183.00,160.10,131.90,131.90,240.32,187.46,191.39,211.13,179.85,200.30,161.23,188.56,197.09,182.94,189.42,195.49,180.02,219.29,186.28,192.79,172.39,184.08
09/02/2022,120.46,112.88,119.00,,108.91,111.52,118.98,130.18,199.00,188.30,200.00,179.90,180.10,174.36,180.04,182.10,180.10,189.95,219.00,249.12,257.28,219.05,206.99,206.70,185.86,108.91,257.28,115.31,139.92,187.08,179.15,228.84,204.65,175.82,198.35,115.29,127.62,183.11,153.29,179.37,178.60,192.79,220.83,179.43
08/02/2022,121.80,117.51,107.86,,111.91,104.02,109.91,180.20,180.32,219.01,222.00,190.97,163.36,146.00,154.81,173.73,200.00,194.63,220.50,245.05,219.09,174.90,172.43,170.50,126.53,104.02,245.05,114.77,143.61,198.84,168.64,219.82,161.09,167.79,195.76,112.17,129.19,183.74,139.82,200.38,163.79,197.22,184.75,171.48
07/02/2022,108.12,58.00,14.27,,10.08,13.80,100.10,133.20,229.90,272.00,240.96,179.90,149.97,121.48,129.90,155.05,204.00,199.00,229.10,254.40,200.00,209.90,213.80,180.10,119.20,10.08,272.00,47.62,119.25,210.71,152.61,220.63,180.75,155.26,194.65,50.73,83.43,181.66,115.87,219.02,145.31,196.79,196.23,156.72
06/02/2022,107.96,104.47,70.00,,12.00,21.66,7.45,36.00,68.00,104.09,119.90,130.00,190.00,198.00,184.00,149.90,148.98,129.90,191.00,243.11,190.01,149.90,121.39,119.90,108.90,7.45,243.11,73.61,33.28,136.00,170.22,188.51,125.02,121.11,164.91,53.92,53.44,153.11,77.30,82.00,175.50,154.95,155.54,166.81
05/02/2022,117.13,107.86,106.41,,106.22,114.65,116.54,120.74,199.96,211.30,220.00,149.90,120.00,109.90,74.90,80.10,100.00,135.60,167.00,179.00,149.90,119.90,110.00,108.39,105.02,74.90,220.00,109.41,137.97,175.30,91.23,157.88,110.83,130.43,141.47,111.47,123.69,133.26,119.40,188.00,113.68,120.68,128.70,105.80
04/02/2022,179.60,127.70,126.24,,130.44,125.82,121.94,151.12,192.00,219.05,231.95,210.00,216.10,200.00,191.18,175.93,176.00,174.90,196.31,247.00,180.90,179.60,174.94,148.94,117.03,117.03,247.00,141.00,147.72,219.28,185.78,199.78,155.13,174.78,201.61,135.29,144.36,202.53,147.95,198.53,204.32,180.79,174.74,194.87
03/02/2022,155.66,154.60,154.70,,154.90,158.81,159.86,164.90,191.60,215.01,216.80,213.26,209.00,191.00,188.99,194.90,170.61,180.10,224.15,236.41,179.21,179.23,179.60,186.81,149.90,149.90,236.41,154.97,168.79,213.52,186.38,204.97,173.89,183.75,201.62,156.42,161.88,199.95,165.88,197.08,200.56,192.44,185.19,194.63
02/02/2022,116.03,110.00,95.21,,97.53,108.09,121.06,161.60,177.00,196.74,187.26,190.00,199.94,170.00,180.10,173.13,193.09,201.53,238.01,266.90,265.00,237.00,187.40,194.75,183.48,95.21,266.90,104.69,141.94,193.49,179.08,242.86,200.66,177.12,205.14,107.99,123.32,186.28,149.10,180.65,185.01,201.44,222.42,184.38
01/02/2022,225.10,200.80,195.00,,179.90,164.80,162.19,201.00,238.00,243.97,262.00,225.00,222.00,186.00,200.00,180.00,176.40,180.00,176.40,200.00,189.90,184.07,149.90,137.00,121.44,121.44,262.00,200.20,191.50,238.24,185.60,186.58,148.10,191.70,203.47,187.97,195.85,211.92,179.93,236.24,208.25,178.20,163.72,198.23
31/01/2022,160.03,110.17,124.00,,100.00,100.13,135.40,180.10,240.00,243.10,251.92,248.08,237.58,230.00,202.68,195.61,190.95,192.92,240.67,247.84,218.65,219.07,200.10,200.10,201.20,100.00,251.92,123.55,163.91,245.17,204.81,225.02,205.12,194.60,225.00,121.62,143.73,224.99,164.19,228.78,229.59,205.04,214.49,217.48
30/01/2022,49.90,99.95,96.29,,104.90,99.90,109.76,114.93,150.00,201.20,224.00,188.60,146.50,160.00,180.40,201.20,209.03,216.90,300.00,297.00,187.80,201.20,200.10,157.46,144.36,49.90,300.00,87.76,118.65,190.08,187.66,250.43,175.78,168.39,209.39,93.45,103.20,188.87,127.40,172.53,168.88,231.78,197.99,180.96
29/01/2022,180.00,122.95,113.12,,77.00,29.42,59.84,71.01,95.98,201.50,211.00,201.40,200.10,179.90,122.81,172.00,183.20,199.90,245.00,272.00,189.90,234.00,219.00,140.10,113.39,29.42,272.00,123.27,64.06,203.50,164.48,226.70,176.62,159.77,198.23,97.06,93.67,183.99,121.32,144.87,176.05,200.03,194.73,176.57
28/01/2022,181.43,130.00,127.18,,180.00,150.00,180.10,219.20,210.00,298.00,322.50,298.50,219.90,210.38,230.10,233.67,237.08,237.92,260.00,248.47,196.64,213.22,177.80,184.60,144.90,127.18,322.50,154.65,189.83,284.73,227.81,235.76,180.13,212.15,249.43,158.12,172.24,256.27,174.87,262.43,239.72,242.17,194.27,238.27
27/01/2022,200.00,148.00,120.12,,118.62,114.73,121.33,194.90,240.70,234.80,237.05,249.00,242.00,226.00,210.00,202.00,219.00,218.00,245.00,271.24,224.91,194.72,179.90,209.90,180.00,114.73,271.24,146.69,167.92,240.71,214.25,239.79,191.13,200.08,231.58,137.13,157.30,227.48,168.58,226.86,231.75,221.00,210.11,224.67
26/01/2022,195.30,201.50,196.10,,201.50,202.00,204.41,225.97,232.30,284.32,295.08,296.35,269.00,239.90,224.97,218.02,220.00,212.15,243.81,199.90,197.10,217.54,207.70,224.00,142.00,142.00,296.35,198.60,216.17,286.19,225.72,213.24,197.81,222.96,241.72,200.14,207.39,255.96,204.19,259.42,257.56,223.50,198.04,244.71
25/01/2022,210.26,212.90,203.75,,196.24,192.90,180.50,179.90,235.01,390.00,399.01,360.00,347.40,310.00,300.10,310.00,313.00,276.51,366.43,399.06,373.75,266.00,200.10,219.00,205.00,179.90,399.06,205.79,197.08,374.10,308.28,353.94,222.53,276.95,345.44,199.43,201.43,341.19,208.46,300.98,329.38,316.49,277.15,323.42
24/01/2022,178.92,179.61,178.30,,177.46,177.61,185.90,177.20,265.00,300.02,299.39,275.88,270.00,245.84,240.08,244.00,256.49,273.57,307.38,341.85,315.31,274.98,250.00,215.52,200.00,177.20,341.85,178.57,201.43,286.32,246.60,309.53,235.13,242.93,280.82,179.63,190.00,266.46,205.04,260.40,257.95,270.36,266.28,255.38
23/01/2022,178.76,176.00,180.10,,179.73,179.04,179.49,165.68,163.78,185.68,195.31,195.34,195.87,195.41,186.29,184.49,190.00,194.00,214.95,239.49,242.23,224.96,204.84,201.00,167.10,163.78,242.23,178.65,172.00,193.05,189.05,222.67,199.48,192.48,201.59,178.85,175.32,191.05,183.37,177.61,193.23,195.86,213.27,191.23
22/01/2022,142.60,140.89,145.60,,140.00,145.60,151.00,170.00,149.90,179.30,200.01,203.02,204.66,189.82,184.90,180.10,196.50,180.90,222.31,219.95,180.00,180.58,171.00,185.33,179.80,140.00,222.31,142.27,154.13,196.75,187.83,200.79,179.18,176.82,195.12,144.28,148.20,192.29,158.53,174.80,195.60,194.95,186.11,193.17
21/01/2022,150.00,150.00,150.50,,150.50,160.10,150.50,154.86,174.96,188.00,177.77,181.26,196.27,168.75,150.00,175.98,190.00,198.01,202.00,166.60,160.00,166.60,152.90,180.00,143.04,143.04,202.00,150.25,160.11,185.83,171.18,181.65,160.64,168.28,179.55,151.93,155.18,178.50,157.00,173.90,174.07,191.50,161.52,177.04
20/01/2022,131.16,126.96,115.00,,112.14,112.26,119.47,160.00,219.00,220.00,219.00,179.90,164.90,130.00,124.31,135.79,180.00,165.00,226.92,188.30,179.97,160.10,152.00,170.20,160.00,112.14,226.92,121.32,152.68,195.95,142.53,190.05,160.58,160.52,176.17,119.50,137.00,169.24,144.86,204.50,149.78,176.93,168.43,152.48
19/01/2022,180.70,179.30,182.00,,178.00,180.00,196.00,179.90,186.31,244.26,239.90,194.00,184.00,184.51,157.49,184.00,197.00,170.01,219.00,156.84,157.70,154.30,150.00,153.20,124.27,124.27,244.26,180.00,185.55,215.54,180.75,175.89,145.44,180.53,190.73,182.67,182.78,198.15,170.33,212.59,180.00,192.50,149.39,183.50
18/01/2022,209.46,197.39,182.40,,185.11,193.99,182.40,229.10,273.49,294.40,290.64,275.40,265.10,250.00,244.27,243.02,249.22,185.30,278.00,198.90,179.16,212.98,172.80,182.00,185.00,172.80,294.40,193.59,219.75,281.39,246.63,210.34,188.20,223.31,246.12,191.79,206.67,264.01,200.51,271.91,258.69,238.89,188.47,254.50
17/01/2022,177.09,199.10,183.60,,164.21,165.09,168.10,201.90,199.00,250.00,249.90,200.10,199.00,176.60,199.00,199.00,240.00,200.00,289.90,240.00,199.90,199.00,182.00,230.14,190.28,164.21,289.90,181.00,183.52,224.75,203.65,232.45,200.36,204.29,220.28,176.20,182.26,214.20,188.29,225.20,193.68,232.23,206.89,202.28
16/01/2022,225.92,216.00,180.33,,181.00,169.31,166.01,138.93,141.58,168.68,193.74,220.00,194.00,214.11,197.00,220.00,199.00,199.00,260.00,236.24,210.00,238.65,231.00,207.00,189.90,138.93,260.00,200.81,153.96,194.11,207.53,226.31,216.64,199.89,209.31,189.76,177.39,200.82,190.47,160.73,206.28,219.50,218.80,207.35
15/01/2022,222.01,189.91,172.00,,161.20,179.90,181.90,181.10,191.70,199.90,230.00,222.39,214.92,208.43,200.00,203.09,213.98,226.32,260.00,267.03,261.41,243.62,210.00,200.10,199.00,161.20,267.03,186.28,183.65,216.80,206.38,253.69,213.18,210.00,225.62,184.49,184.97,211.59,194.37,200.68,211.44,225.85,230.19,210.47
14/01/2022,188.00,161.00,155.99,,155.92,153.00,162.00,174.10,198.50,250.10,240.00,169.97,162.00,174.10,161.70,155.36,214.00,206.59,262.00,234.02,192.51,185.91,177.08,169.00,161.20,153.00,262.00,165.23,171.90,205.52,176.29,223.78,173.30,186.00,201.86,162.65,168.56,190.90,170.14,215.68,166.94,209.49,186.62,172.86
13/01/2022,173.60,174.40,186.90,,184.00,189.80,173.50,188.50,191.91,230.00,191.95,196.00,187.80,170.00,170.80,176.00,199.90,202.14,238.00,192.30,192.30,192.30,186.90,184.90,177.70,170.00,238.00,179.73,185.93,201.44,179.18,206.19,185.45,189.65,195.60,180.37,182.83,190.31,183.70,200.59,181.15,204.01,187.73,183.42
12/01/2022,196.65,187.10,184.27,,179.58,178.33,193.50,181.20,273.18,300.10,292.74,275.50,258.65,245.11,232.08,234.77,240.01,255.00,284.82,285.97,269.03,213.47,170.00,185.00,181.00,170.00,300.10,186.90,206.55,281.75,237.99,273.71,187.37,229.04,264.48,186.57,196.73,259.87,193.61,261.81,252.84,253.65,217.41,247.69
11/01/2022,210.34,202.42,197.60,,193.00,194.90,204.45,191.30,208.00,240.70,297.16,277.02,230.80,213.50,239.90,255.01,277.90,289.94,316.40,315.90,309.20,285.33,238.20,202.40,190.10,190.10,316.40,200.84,199.66,261.42,246.58,307.86,229.01,240.89,271.95,200.45,200.25,254.00,209.84,234.29,240.31,284.81,256.86,249.02
10/01/2022,196.23,191.85,195.91,,186.66,178.04,191.65,237.44,299.95,313.92,315.00,310.41,310.08,300.00,297.01,299.96,291.30,301.22,309.90,310.82,294.98,267.45,211.00,217.03,190.90,178.04,315.00,192.66,226.77,312.35,297.07,304.23,221.60,259.11,304.55,190.06,209.72,304.71,213.68,291.58,304.38,300.60,248.70,301.46
09/01/2022,141.32,100.00,80.24,,55.46,49.29,50.64,74.29,87.00,99.94,185.20,163.00,149.65,166.70,165.06,170.09,189.04,190.96,223.30,243.94,240.00,230.82,214.02,215.88,203.80,49.29,243.94,94.26,65.31,149.45,172.72,224.55,216.13,153.74,182.24,79.49,79.78,161.09,125.23,111.61,161.10,193.35,224.74,167.26
08/01/2022,200.30,176.20,166.00,,162.38,160.00,154.30,166.00,182.91,215.89,231.00,228.95,215.39,206.68,185.00,169.52,162.80,161.90,189.90,200.30,200.00,232.00,165.75,149.61,149.60,149.60,232.00,176.22,165.80,222.81,181.00,188.03,174.24,184.68,197.28,169.86,171.01,201.90,172.09,198.95,209.01,171.03,182.88,194.72
07/01/2022,128.92,127.98,115.93,,107.42,107.30,117.59,153.61,189.30,229.90,255.00,240.00,245.40,210.08,240.00,233.06,224.37,240.00,244.59,263.14,262.00,238.03,213.81,258.00,257.25,107.30,263.14,120.06,141.95,242.58,226.88,252.43,241.77,204.28,240.63,117.52,131.01,234.73,167.93,206.95,233.87,235.51,248.71,232.15
06/01/2022,225.00,187.87,218.00,,188.00,199.90,187.00,215.56,228.25,250.00,292.55,268.67,231.90,226.00,209.20,216.06,230.77,245.95,274.11,273.44,219.10,218.58,203.31,184.70,136.48,136.48,292.55,204.72,207.68,260.78,220.51,253.15,185.77,222.10,244.81,200.96,206.20,240.64,199.39,246.59,233.94,241.72,205.94,230.43
05/01/2022,128.88,113.88,84.50,,75.38,79.11,94.79,158.00,188.04,227.40,231.00,228.70,220.00,198.63,200.00,220.00,215.00,228.70,299.00,315.25,251.03,181.10,227.80,141.45,140.00,75.38,315.25,100.66,129.99,226.78,208.41,273.50,172.59,185.32,236.23,96.09,115.32,217.59,134.41,201.11,211.83,240.68,209.44,213.72
04/01/2022,194.90,137.25,137.20,,119.31,117.13,119.90,156.91,182.64,178.91,190.00,189.88,182.42,182.46,179.59,179.00,180.93,166.69,189.88,184.94,178.99,156.12,154.99,137.92,106.00,106.00,194.90,147.17,144.15,185.30,180.50,180.13,138.76,162.67,181.97,137.62,145.66,182.90,143.36,177.12,183.59,179.13,153.16,182.38
03/01/2022,0.31,-0.01,-0.07,,-1.05,-1.00,0.00,35.97,90.34,120.00,129.90,119.04,119.19,120.00,122.62,138.18,143.10,136.00,148.49,214.00,192.00,149.80,144.22,130.00,110.00,-1.05,214.00,-0.21,31.33,122.03,130.98,172.62,133.51,98.38,141.88,-0.30,15.56,126.50,54.88,94.05,120.21,141.44,156.67,127.02
02/01/2022,57.08,52.59,48.97,,34.94,29.56,33.97,34.52,41.80,48.95,60.01,70.09,66.26,64.54,46.96,49.06,74.99,85.00,100.00,109.90,99.90,77.00,46.16,46.29,32.93,29.56,109.90,48.40,34.96,61.33,58.89,98.70,50.60,58.81,72.97,42.85,41.68,60.11,44.65,46.32,61.96,77.26,68.70,61.98
01/01/2022,124.70,124.70,134.00,,58.80,37.67,39.70,40.59,43.26,49.66,70.05,76.79,84.10,94.74,96.80,97.17,101.27,126.60,149.97,146.33,140.28,121.88,102.61,97.46,85.16,37.67,149.97,110.55,40.31,70.15,97.50,140.80,101.78,93.51,102.81,86.60,75.43,83.82,84.21,50.89,88.11,118.75,115.62,91.81
