# 30/12/2023 11:32:22 AM: Prices - EPEX Spot Market Auction - netherlands - Currency: EUR
Delivery day,Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Minimum,Maximum,Middle-Night,Early Morning,Late Morning,Early Afternoon,Rush Hour,Off-Peak 2,Baseload,Peakload,Night,Off-Peak 1,Business,Offpeak,Morning,High Noon,Afternoon,Evening,Sunpeak
05/08/2023,101.55,94.90,92.58,,90.30,90.24,90.54,94.34,92.49,91.33,88.54,80.10,74.67,65.01,58.91,58.04,65.20,77.70,95.30,103.00,107.90,119.10,107.42,98.37,87.22,58.04,119.10,94.83,91.90,83.66,61.79,95.98,103.03,88.53,80.48,93.35,93.37,72.73,96.59,91.68,69.67,74.06,103.84,66.99
04/08/2023,90.14,83.85,80.92,,79.25,82.45,87.70,99.25,110.00,114.94,97.00,95.16,90.68,86.92,80.81,77.84,76.27,77.10,81.43,95.00,111.54,138.71,126.77,109.19,98.49,76.27,138.71,83.54,94.85,99.45,80.46,91.27,118.29,94.64,90.39,84.05,89.20,89.95,98.89,105.30,88.39,78.16,113.28,84.61
03/08/2023,19.97,9.51,3.43,,5.61,7.20,24.80,47.38,70.00,70.05,62.80,45.50,34.54,27.01,21.25,17.43,17.70,21.94,49.90,80.00,95.92,100.00,115.10,113.50,92.85,3.43,115.10,9.63,37.35,53.22,20.85,61.94,105.36,48.06,45.34,11.75,23.49,37.04,50.78,62.56,32.08,26.74,99.56,27.24
02/08/2023,89.38,77.54,69.62,,67.13,69.99,85.74,102.44,111.96,97.45,88.00,78.22,64.50,52.02,33.08,24.13,18.96,28.29,52.24,68.86,82.16,80.71,77.20,65.70,41.12,18.96,111.96,75.92,92.53,82.04,32.05,57.89,66.18,67.77,57.33,76.57,84.23,57.05,78.21,99.96,56.96,30.91,69.29,45.15
01/08/2023,68.09,58.86,57.86,,56.94,57.90,63.40,90.50,94.18,95.73,90.67,86.03,70.89,68.87,61.96,52.50,47.65,53.70,68.24,81.32,96.08,108.72,112.16,102.55,92.78,47.65,112.16,60.44,76.50,85.83,57.75,74.84,104.05,76.57,72.80,60.51,68.47,71.79,80.33,92.77,71.94,55.52,98.94,64.65
31/07/2023,61.03,50.51,44.09,,30.30,28.91,50.31,77.21,86.13,88.13,86.00,74.18,67.51,65.30,59.66,59.17,60.00,67.69,75.78,88.49,97.43,99.86,98.65,95.31,87.72,28.91,99.86,46.48,60.64,78.96,61.03,82.35,95.39,70.81,74.11,44.19,53.56,69.99,67.50,84.37,66.66,65.66,94.58,64.30
30/07/2023,84.50,74.90,67.81,,57.79,51.60,51.70,47.34,37.00,29.82,8.48,-0.01,-16.02,-22.33,-68.41,-88.03,-61.06,-30.32,-11.12,4.02,74.37,84.47,86.83,86.19,70.05,-88.03,86.83,71.25,46.91,5.57,-59.96,9.24,81.89,25.82,-15.05,64.72,59.08,-27.20,66.68,30.66,-26.69,-47.63,67.66,-42.64
29/07/2023,103.09,94.20,91.17,,85.66,88.97,87.03,85.70,87.91,85.79,81.71,75.50,63.75,58.24,40.09,15.05,19.36,9.99,50.06,72.60,91.46,99.85,100.82,100.36,92.18,9.99,103.09,93.53,87.40,76.69,33.19,56.03,98.30,74.19,55.30,91.69,90.47,54.94,93.08,85.28,59.40,23.62,92.88,45.33
28/07/2023,88.63,79.59,78.13,,79.20,80.02,89.53,99.64,111.11,112.99,107.87,99.54,93.00,83.35,80.00,75.65,76.10,80.00,92.84,101.57,111.73,112.66,120.67,112.20,101.64,75.65,120.67,81.39,95.08,103.35,78.78,96.54,111.79,94.49,92.89,82.52,88.23,91.06,96.09,107.90,88.97,81.15,110.08,84.61
27/07/2023,98.36,82.69,76.00,,71.06,70.58,78.60,83.34,98.50,104.30,99.12,96.80,90.57,86.45,80.01,78.33,80.72,91.48,105.00,112.83,114.33,109.66,107.96,106.64,99.13,70.58,114.33,82.03,82.76,97.70,81.38,105.91,105.85,92.60,95.00,79.55,82.39,89.54,90.21,96.32,88.46,88.88,108.43,85.48
26/07/2023,97.96,89.31,86.26,,79.65,79.64,86.83,100.14,114.22,119.94,105.60,97.48,90.97,84.59,72.00,65.16,56.40,80.00,89.19,95.13,114.94,120.86,117.81,110.62,97.00,56.40,120.86,88.30,95.21,103.50,69.54,94.82,111.57,93.82,89.28,86.61,91.75,86.52,98.36,109.98,86.26,72.69,109.39,77.77
25/07/2023,96.00,86.55,84.95,,84.69,84.15,94.21,89.00,94.00,100.30,94.90,81.24,72.00,39.95,26.50,25.79,41.00,74.81,84.00,88.90,105.10,119.28,118.13,110.10,98.50,25.79,119.28,88.05,90.34,87.11,33.31,88.20,111.50,83.09,69.54,88.43,89.19,60.21,96.63,94.55,54.92,56.40,106.67,47.75
24/07/2023,77.14,70.02,68.99,,72.01,72.09,87.11,99.72,111.15,113.70,105.00,99.94,94.62,87.45,81.59,74.89,63.40,63.73,77.48,95.24,104.97,109.90,112.57,104.24,102.45,63.40,113.70,72.04,92.52,103.32,76.83,85.36,107.29,89.56,88.50,74.56,82.28,90.07,90.62,107.39,90.90,69.88,104.90,83.65
23/07/2023,87.23,79.37,65.41,,33.22,15.09,11.09,5.08,2.88,3.42,0.09,0.00,-0.03,-0.05,-10.08,-17.01,-9.61,-4.19,0.00,27.47,66.37,87.66,93.67,100.04,93.40,-17.01,100.04,66.31,8.54,0.87,-9.19,22.41,93.69,30.44,4.70,48.57,37.42,-4.16,56.18,2.87,-2.54,-7.70,78.10,-6.13
22/07/2023,97.53,98.42,93.00,,94.36,89.93,88.00,88.80,86.18,82.93,90.70,74.59,46.56,44.14,22.34,19.52,29.05,46.86,70.87,85.44,99.78,103.86,116.15,102.62,97.31,19.52,116.15,95.83,88.23,73.70,28.76,75.74,104.99,77.87,59.40,93.54,92.03,51.23,96.35,87.15,46.91,41.58,100.86,39.37
21/07/2023,99.90,95.00,94.20,,91.46,92.60,97.05,88.29,95.00,110.79,103.09,88.00,89.55,80.72,77.72,74.60,73.68,73.00,87.40,84.00,121.51,130.00,121.70,108.49,95.64,73.00,130.00,95.14,93.24,97.86,76.68,91.48,113.96,94.72,88.67,95.04,94.19,87.27,100.78,99.29,84.00,77.17,110.22,80.71
20/07/2023,98.26,94.45,82.90,,80.39,82.00,83.88,95.83,106.45,111.45,98.87,86.30,75.66,68.80,59.12,64.12,74.13,74.90,85.49,101.97,126.58,144.15,137.19,122.00,109.66,59.12,144.15,89.00,92.04,93.07,66.54,97.24,128.25,94.36,85.62,86.98,90.52,79.81,103.10,103.15,72.47,74.66,123.59,71.36
19/07/2023,108.11,101.04,97.25,,95.05,93.58,94.90,97.24,116.99,116.88,99.90,88.48,81.29,77.22,69.28,63.33,62.65,72.23,76.54,94.90,111.81,125.63,122.70,114.39,101.10,62.65,125.63,100.36,100.68,96.64,68.12,88.87,115.96,95.10,84.54,98.32,100.52,82.38,105.67,107.75,79.07,68.69,111.76,73.71
18/07/2023,99.66,73.00,66.02,,69.47,73.06,88.58,88.00,100.82,110.00,85.40,74.02,70.00,75.00,69.12,67.30,70.00,74.40,94.03,122.67,168.26,188.00,164.21,139.26,112.10,66.02,188.00,77.04,87.62,84.86,70.36,114.84,150.89,97.60,90.02,78.30,82.33,77.61,105.18,96.06,72.04,76.43,149.08,70.91
17/07/2023,86.42,65.50,53.28,,50.00,51.96,53.20,86.40,77.20,107.50,89.27,45.68,35.00,-52.65,-6.73,-10.00,-0.01,0.00,57.82,66.09,94.90,106.61,124.43,125.28,110.44,-52.65,125.28,63.80,67.19,69.36,-17.35,54.70,116.69,59.07,35.57,60.06,65.50,26.01,82.56,90.09,5.33,11.95,104.63,1.88
16/07/2023,57.04,19.69,1.45,,-0.07,-0.14,-0.43,-4.10,-10.00,-10.05,-14.58,-20.00,-27.00,-53.75,-65.43,-73.76,-51.07,-30.05,-8.44,27.95,90.03,99.22,108.00,113.85,107.54,-73.76,113.85,19.53,-3.67,-17.91,-61.00,19.87,107.15,10.66,-19.68,12.92,7.93,-39.46,41.00,-9.68,-41.55,-40.83,91.10,-48.50
15/07/2023,71.07,51.94,29.15,,19.95,16.98,13.69,19.90,22.60,29.95,17.41,4.60,0.00,-0.02,-0.16,-1.00,-0.10,0.02,5.00,68.13,79.27,88.58,83.80,83.03,71.82,-1.00,88.58,43.03,18.29,12.99,-0.32,38.11,81.81,32.32,16.93,33.80,30.66,6.34,47.71,22.47,1.11,0.98,79.11,0.55
14/07/2023,101.00,96.36,84.55,,78.14,80.00,75.00,79.93,89.40,84.95,85.07,79.71,71.80,73.80,69.20,72.18,77.70,77.55,76.90,84.90,105.95,110.00,110.00,94.73,79.69,69.20,110.00,90.01,81.08,80.38,73.22,86.33,98.61,84.94,79.98,85.84,85.55,76.80,89.90,84.84,73.63,76.08,97.55,74.07
13/07/2023,104.92,85.66,79.00,,75.09,76.00,88.51,102.23,110.47,119.10,89.98,88.10,80.00,75.00,46.50,46.36,46.90,74.25,85.00,88.98,116.49,130.00,137.22,129.03,117.72,46.36,137.22,86.17,94.30,94.30,53.69,91.18,128.49,91.35,79.72,84.86,90.24,73.99,102.99,105.45,72.40,63.13,119.91,63.81
12/07/2023,98.47,91.00,90.00,,82.09,77.40,76.00,88.22,115.40,120.00,102.33,83.00,50.77,8.52,-7.81,-10.00,-8.07,3.40,69.91,84.72,101.41,117.95,125.20,126.00,113.92,-10.00,126.00,90.39,89.26,89.03,-4.34,64.86,120.77,74.99,49.85,85.83,89.82,42.34,100.14,106.49,33.62,13.81,111.53,19.40
11/07/2023,124.41,115.24,105.12,,99.19,95.97,98.16,99.20,113.58,120.95,105.10,91.57,71.50,38.00,21.32,30.00,60.00,68.00,94.50,114.00,141.55,160.02,134.09,119.00,103.03,21.32,160.02,110.99,101.73,97.28,37.33,104.51,129.04,96.81,79.71,106.35,106.36,67.31,113.92,109.71,55.60,63.13,128.62,52.07
10/07/2023,112.49,102.00,94.30,,91.94,93.31,105.12,120.74,130.52,134.27,117.95,105.28,91.37,85.85,71.40,58.03,55.10,79.56,89.72,121.97,165.49,175.89,180.07,162.62,133.70,55.10,180.07,100.18,112.42,112.22,67.60,114.19,163.07,111.61,98.00,99.86,106.30,89.91,125.23,125.87,88.48,70.60,156.62,77.84
09/07/2023,109.44,101.74,101.82,,95.46,96.03,96.97,94.70,91.22,86.27,77.08,60.12,50.09,45.69,36.99,44.85,55.16,72.97,82.40,104.41,122.21,132.00,134.10,132.12,119.60,36.99,134.10,102.12,94.73,68.39,45.67,95.50,129.46,89.31,69.85,100.24,98.42,57.03,108.77,87.32,48.22,63.85,124.07,48.82
08/07/2023,100.27,91.96,89.97,,86.59,87.19,87.28,84.42,85.23,83.76,76.04,60.90,46.32,30.69,-6.00,3.97,40.00,60.90,83.40,107.30,120.99,128.76,132.86,129.72,115.92,-6.00,132.86,92.20,86.03,66.76,17.17,93.15,126.82,80.35,59.02,90.54,89.11,41.96,101.68,82.36,32.98,47.07,122.59,29.31
07/07/2023,114.00,103.38,97.60,,89.00,86.42,90.93,94.80,109.20,107.13,91.79,84.00,79.12,74.90,66.57,64.98,66.18,80.29,90.00,94.99,141.98,166.56,137.66,117.27,101.56,64.98,166.56,101.00,95.34,90.51,68.16,101.82,130.76,97.93,86.83,96.89,98.17,79.33,109.03,100.73,76.15,75.36,126.67,72.63
06/07/2023,91.62,84.00,82.40,,83.05,85.01,94.37,113.75,126.17,124.85,110.97,94.42,86.38,56.54,69.23,67.44,84.05,88.10,98.82,102.98,119.40,175.88,175.10,137.57,118.98,56.54,175.88,85.27,104.83,104.16,69.32,102.33,151.88,102.96,91.93,86.74,95.05,86.74,113.99,118.94,76.64,84.60,138.32,76.34
05/07/2023,122.94,108.75,94.31,,84.60,67.56,68.20,76.43,92.59,98.35,82.40,73.44,39.45,0.01,0.00,-5.50,-4.75,-3.52,39.10,92.24,104.71,118.10,122.78,121.71,114.89,-5.50,122.94,102.65,76.20,73.41,-2.56,58.13,119.37,71.20,42.99,91.06,89.42,35.43,99.41,87.44,28.23,6.33,112.41,17.11
04/07/2023,96.75,81.28,71.00,,64.44,70.42,85.27,113.74,119.97,113.29,76.08,33.64,10.08,14.90,23.09,23.00,39.22,84.29,93.68,116.86,146.29,170.87,169.38,144.60,124.09,10.08,170.87,78.37,97.35,58.27,25.05,110.28,152.24,86.93,64.54,78.19,87.86,41.66,109.32,105.77,20.43,60.05,145.35,23.99
03/07/2023,66.00,43.50,24.09,,10.26,15.80,54.00,86.00,110.89,104.91,67.50,7.34,-0.06,-8.43,-10.00,-10.07,-10.00,-0.07,9.45,79.95,116.51,124.50,127.99,121.30,114.50,-10.07,127.99,35.96,66.67,44.92,-9.63,51.46,122.07,51.91,28.92,35.61,51.32,17.65,74.90,92.33,-2.79,-2.67,114.13,-5.20
02/07/2023,16.45,3.17,0.01,,0.00,-0.03,-0.05,-0.06,-0.51,-2.97,-16.90,-60.00,-252.92,-449.57,-500.00,-500.00,-500.00,-172.39,-35.18,-6.01,4.88,69.10,85.58,94.90,86.08,-500.00,94.90,4.91,-0.16,-83.20,-487.39,-52.18,83.92,-89.02,-207.59,3.26,2.37,-285.30,29.55,-5.11,-315.62,-301.89,55.76,-377.08
01/07/2023,101.56,99.50,83.28,,66.89,60.03,53.64,54.27,55.12,76.09,64.90,44.30,24.61,16.83,4.43,0.07,0.89,11.11,49.90,71.88,78.70,87.00,92.79,98.80,89.86,0.07,101.56,87.81,55.77,52.48,5.56,52.90,92.11,57.77,36.98,77.48,71.79,29.02,78.56,62.60,22.54,15.49,86.51,15.19
30/06/2023,115.53,103.40,96.55,,96.34,94.75,105.34,123.22,124.94,114.00,84.90,97.93,90.10,88.35,90.10,88.46,78.02,82.67,79.00,101.99,110.10,131.52,128.84,121.24,109.47,78.02,131.52,102.96,112.06,96.73,86.23,93.44,122.77,102.37,92.14,101.99,107.51,91.48,112.60,111.77,91.62,82.04,117.19,88.83
29/06/2023,119.46,110.06,101.72,,98.04,99.64,104.23,121.06,130.48,130.31,116.39,105.95,98.60,90.00,92.75,98.60,100.00,101.12,112.03,129.91,134.90,165.66,151.31,139.87,120.25,90.00,165.66,107.32,113.85,112.81,95.34,119.49,144.27,115.51,109.21,105.53,110.59,104.08,121.82,124.56,96.83,102.94,140.32,97.65
28/06/2023,98.05,90.58,87.07,,86.22,87.12,93.95,113.80,130.27,127.71,113.65,101.89,99.30,101.18,97.42,95.59,95.39,97.60,107.08,128.14,153.25,167.62,159.10,140.00,121.10,86.22,167.62,90.48,106.29,110.64,97.40,121.52,146.96,112.21,109.85,90.50,98.38,104.02,114.57,121.36,99.95,98.92,144.87,98.46
27/06/2023,114.28,100.14,93.03,,93.59,89.20,92.00,115.29,130.00,127.04,102.24,90.00,80.27,73.05,63.46,68.12,80.28,89.05,96.40,113.57,130.41,134.53,130.30,125.06,116.16,63.46,134.53,100.26,106.62,99.89,71.23,107.36,126.51,101.98,92.82,97.04,103.44,85.56,111.13,118.64,76.70,83.46,125.01,75.86
26/06/2023,115.14,106.00,93.30,,83.71,83.63,99.21,104.97,130.34,119.95,101.52,87.90,81.40,25.00,30.00,44.51,38.03,62.37,83.48,97.00,109.43,119.90,130.00,129.54,118.04,25.00,130.34,99.54,104.54,97.69,34.39,88.07,124.37,91.43,73.38,96.83,102.04,66.04,109.48,114.20,56.08,57.10,117.32,51.14
25/06/2023,121.06,111.90,106.80,,105.47,101.12,99.50,86.14,78.00,54.00,32.55,9.69,0.10,0.00,-0.10,-0.10,0.00,9.69,71.05,105.09,122.85,153.81,163.44,143.25,118.98,-0.10,163.44,111.31,91.19,24.09,-0.05,77.17,144.87,74.76,33.74,107.64,101.25,12.02,115.79,62.67,2.42,20.16,134.57,1.60
24/06/2023,117.34,109.72,102.89,,100.31,94.33,92.51,92.29,92.30,90.57,81.69,57.64,25.00,14.99,1.90,0.31,10.00,28.20,80.98,98.74,127.01,138.65,146.20,130.14,118.31,0.31,146.20,107.57,92.86,63.73,6.80,83.73,133.33,81.33,51.42,102.85,100.21,35.26,111.25,89.21,24.88,29.87,126.51,18.31
23/06/2023,103.86,95.20,91.79,,91.28,90.94,94.56,115.09,128.86,130.87,121.65,106.27,98.10,92.89,86.71,79.07,78.33,85.84,96.24,107.55,129.68,137.10,134.99,130.54,122.22,78.33,137.10,95.53,107.36,114.22,84.25,104.83,131.21,106.23,101.10,94.61,101.45,99.24,111.37,124.12,95.99,84.87,127.01,90.23
22/06/2023,132.91,123.42,115.40,,111.33,107.02,115.19,136.02,151.72,153.43,130.08,116.00,104.49,102.91,106.79,106.46,106.79,108.19,125.77,137.30,157.43,155.23,147.18,134.34,120.86,102.91,157.43,120.77,127.49,126.00,105.74,132.17,139.40,125.26,121.30,117.55,124.13,115.87,129.22,142.81,107.55,111.80,142.06,107.24
21/06/2023,119.70,110.77,104.80,,103.92,103.76,107.02,126.56,137.67,144.55,126.16,103.02,91.16,89.12,86.50,86.64,94.60,100.16,113.62,138.17,167.50,190.24,180.66,155.57,134.86,86.50,190.24,109.80,118.75,116.22,89.22,129.86,165.33,121.53,111.77,108.33,114.28,102.72,131.29,133.74,92.45,98.76,161.17,91.84
20/06/2023,121.19,110.63,104.15,,101.29,100.89,101.07,121.64,143.34,146.71,130.94,114.09,101.98,100.02,89.90,92.26,99.90,105.34,118.63,140.00,160.59,165.08,150.00,138.00,120.24,89.90,165.08,109.32,116.74,123.43,95.52,131.14,143.33,119.91,116.70,106.54,113.03,109.48,123.13,135.66,101.50,104.03,145.65,99.69
19/06/2023,99.95,93.66,88.57,,89.66,93.80,95.87,117.01,133.85,132.58,115.62,104.09,97.24,93.30,90.01,88.35,94.21,98.16,110.08,137.00,170.07,197.77,175.78,149.94,135.00,88.35,197.77,92.96,110.13,112.38,91.47,128.83,164.62,116.73,110.89,93.59,101.55,101.93,122.57,124.77,96.16,97.70,160.93,94.53
18/06/2023,128.48,117.85,110.44,,108.86,104.00,102.59,98.34,92.06,85.00,78.17,63.36,53.65,45.80,29.38,25.00,49.00,75.00,93.63,107.23,129.90,138.71,137.11,137.38,117.60,25.00,138.71,116.41,99.25,70.05,37.30,101.44,132.70,92.86,69.59,112.04,107.83,53.67,116.12,88.39,48.05,60.66,127.99,44.37
17/06/2023,130.81,122.80,120.00,,116.44,111.07,110.00,110.30,108.04,101.00,95.60,85.00,69.99,59.36,48.40,39.38,56.08,85.00,101.52,115.31,137.79,146.97,154.20,146.07,136.65,39.38,154.20,122.51,109.85,87.90,50.81,109.91,145.97,104.49,82.87,118.52,116.18,69.35,126.11,103.74,65.69,70.50,139.50,59.70
16/06/2023,126.16,121.61,115.59,,112.69,113.08,117.76,141.97,153.56,145.59,124.16,112.20,108.99,107.35,95.31,94.79,101.65,108.46,115.04,135.35,161.17,175.10,170.39,152.00,138.71,94.79,175.10,119.01,131.59,122.74,99.78,130.01,159.05,127.03,117.51,117.82,125.30,111.26,136.55,141.32,105.96,104.99,155.45,103.38
15/06/2023,107.12,102.77,100.62,,100.38,100.37,99.90,119.80,135.94,140.07,116.00,103.66,98.02,92.24,90.00,90.00,92.01,96.75,104.90,125.39,155.00,175.76,169.42,149.63,125.00,90.00,175.76,102.72,114.00,114.44,91.06,120.51,154.95,116.28,108.67,101.86,108.36,102.75,123.89,127.95,95.98,95.92,150.03,94.32
14/06/2023,96.28,88.68,86.98,,86.25,88.08,97.66,104.78,135.08,128.00,103.32,87.66,77.79,72.80,74.80,77.24,76.51,81.74,96.30,114.61,130.00,143.20,138.03,119.11,108.41,72.80,143.20,89.55,106.40,99.19,75.34,105.66,127.19,100.55,93.40,90.66,97.97,87.27,107.71,117.80,78.26,82.95,125.56,77.80
13/06/2023,89.11,82.78,83.29,,82.75,84.77,90.04,95.60,117.20,120.04,103.12,85.08,74.99,40.00,30.43,31.55,60.04,73.08,84.60,101.17,111.95,120.18,114.81,105.00,98.38,30.43,120.18,84.48,96.90,95.81,40.51,92.70,109.59,86.67,76.34,85.46,90.69,68.16,96.99,108.99,57.63,62.32,108.58,53.68
12/06/2023,94.33,85.08,85.02,,81.63,83.95,95.08,107.20,126.36,124.39,106.01,86.03,64.41,50.00,42.56,50.37,71.04,84.82,97.60,109.68,133.04,141.78,116.93,107.00,98.10,42.56,141.78,86.52,103.15,95.21,53.49,106.29,115.95,93.43,85.00,87.52,94.83,74.35,101.87,115.99,60.75,75.96,117.76,60.74
11/06/2023,102.43,90.00,89.90,,77.00,73.00,73.00,60.10,48.92,28.44,15.90,0.00,-7.92,-39.95,-66.67,-56.89,-20.01,-0.10,27.92,83.82,99.91,110.60,125.60,119.00,98.90,-66.67,125.60,89.83,63.76,9.11,-45.88,52.89,113.53,47.20,5.37,84.22,76.79,-18.39,89.04,38.34,-28.64,-12.27,106.31,-31.91
10/06/2023,89.03,84.10,84.13,,80.32,77.44,79.87,79.43,85.00,81.81,59.71,10.06,-10.00,-22.01,-56.27,-50.05,-17.92,-3.50,44.50,74.97,86.16,107.40,112.49,98.00,87.30,-56.27,112.49,84.40,80.44,35.40,-36.56,50.53,101.30,52.58,16.46,82.48,82.42,-0.58,88.71,76.49,-19.56,-6.74,94.39,-24.37
09/06/2023,95.00,89.70,79.73,,76.00,76.26,88.66,99.75,103.97,103.94,91.39,82.26,75.43,70.03,61.11,64.06,68.39,72.64,80.63,95.00,104.12,106.45,104.12,97.48,86.00,61.11,106.45,85.11,92.16,88.26,65.90,88.10,98.51,86.34,80.75,84.23,88.63,77.08,91.93,99.76,72.21,71.43,98.86,70.21
08/06/2023,93.93,89.26,82.00,,72.92,70.98,80.94,83.56,90.90,91.40,83.77,74.64,68.50,64.22,63.30,64.06,67.93,71.17,76.10,85.65,99.94,113.82,105.02,96.58,91.00,63.30,113.82,84.53,81.60,79.58,64.88,83.22,101.61,82.57,75.89,81.67,83.06,72.23,89.24,87.41,67.67,69.82,98.67,67.11
07/06/2023,89.66,78.36,72.40,,88.76,79.86,80.19,76.00,97.20,111.25,94.22,91.60,85.69,79.95,70.30,73.20,72.26,78.80,75.70,97.00,99.93,117.80,112.30,104.89,94.90,70.30,117.80,82.30,83.31,95.69,73.93,87.86,107.47,88.43,85.83,81.54,82.80,84.81,91.03,94.67,81.89,74.99,104.47,78.83
06/06/2023,80.23,79.12,78.62,,81.00,65.00,79.34,72.60,108.70,111.80,94.90,84.38,82.05,74.36,43.10,64.57,49.87,61.84,79.83,91.97,78.24,84.90,114.41,98.97,89.99,43.10,114.41,79.74,81.41,93.28,57.98,77.97,97.07,81.24,76.41,77.22,80.58,75.63,86.07,97.00,70.97,64.03,93.08,66.39
05/06/2023,78.71,71.10,70.07,,71.03,74.07,77.00,84.90,97.91,99.95,83.55,75.00,70.08,68.35,61.75,62.00,64.00,65.30,81.71,76.12,84.90,119.00,120.50,101.02,88.00,61.75,120.50,72.73,83.47,82.15,64.03,77.01,107.13,81.08,74.39,73.66,78.10,73.09,87.78,91.58,68.80,68.25,98.26,66.86
04/06/2023,81.12,74.90,72.51,,71.61,73.00,72.11,68.97,64.77,50.81,21.93,5.11,0.00,-14.43,-81.54,-40.23,-25.00,0.00,34.50,78.21,82.00,94.00,100.00,97.66,86.98,-81.54,100.00,75.04,69.71,19.46,-40.30,48.68,94.66,44.54,9.28,74.21,72.37,-10.42,79.80,51.62,-22.72,-7.68,89.81,-26.02
03/06/2023,84.95,80.30,77.79,,75.20,80.35,78.51,77.64,73.63,70.00,59.97,27.36,5.00,-0.01,-10.00,-10.05,-3.80,0.01,45.66,75.00,83.48,94.08,93.68,87.23,81.17,-10.05,94.08,79.56,77.53,40.58,-5.97,51.04,89.04,55.30,28.55,79.52,78.55,17.31,82.04,70.31,5.59,7.96,85.77,1.42
02/06/2023,83.59,79.40,79.50,,76.62,80.10,88.74,101.50,103.34,95.90,84.37,72.09,63.15,56.06,42.61,36.82,44.90,58.27,76.62,85.20,98.70,107.74,101.09,92.56,85.06,36.82,107.74,79.78,93.42,78.88,45.10,79.70,96.61,78.91,67.89,81.33,86.60,61.99,89.94,96.28,58.48,54.15,95.06,52.61
01/06/2023,84.15,74.30,70.10,,66.51,67.66,79.80,95.89,104.45,99.07,87.30,68.19,59.92,35.40,9.34,2.97,0.10,55.60,71.99,76.10,87.94,114.20,103.43,95.41,86.53,0.10,114.20,73.77,86.95,78.62,11.95,72.91,99.89,70.68,54.49,73.75,80.36,45.29,86.87,96.68,43.21,32.67,93.94,29.32
31/05/2023,85.92,81.36,74.20,,78.09,82.24,88.92,83.98,105.50,75.03,86.41,66.92,46.50,5.48,-3.89,-1.27,-0.77,20.20,51.87,74.90,87.00,105.50,103.08,94.29,81.90,-3.89,105.50,79.89,90.16,68.72,-0.11,58.49,96.19,65.56,42.37,81.79,85.03,34.30,88.75,87.73,28.75,17.51,91.11,18.83
30/05/2023,75.02,71.05,68.90,,68.29,74.10,84.14,95.19,115.67,108.64,90.06,82.37,70.30,64.70,57.58,56.57,61.43,69.29,87.35,89.35,122.66,132.10,94.55,97.17,89.65,56.57,132.10,70.82,92.28,87.84,60.07,92.16,103.37,84.42,80.03,73.58,81.55,73.96,88.82,102.39,68.74,68.66,104.25,65.49
29/05/2023,59.23,53.90,51.82,,48.19,53.40,62.04,66.30,58.71,29.92,0.00,-2.11,-40.00,-97.12,-161.70,-185.86,-110.00,-19.97,-9.79,17.26,72.51,84.41,85.59,80.65,74.20,-185.86,85.59,53.29,60.11,-3.05,-138.67,15.00,81.21,11.32,-42.24,54.76,56.70,-70.86,64.87,38.73,-75.23,-81.41,69.10,-99.47
28/05/2023,87.09,84.00,81.92,,77.87,77.86,76.47,71.82,64.97,37.70,0.00,-4.89,-27.87,-101.60,-235.96,-400.00,-162.55,-23.51,-0.06,50.00,72.90,80.29,78.01,73.89,69.50,-400.00,87.09,82.72,72.78,1.24,-225.03,24.83,75.42,5.33,-66.32,80.87,77.75,-111.90,76.97,43.62,-92.58,-146.53,70.77,-155.48
27/05/2023,89.72,83.51,84.73,,86.00,89.82,88.62,82.70,82.99,72.61,55.06,16.37,1.45,0.00,-13.16,-26.36,-200.00,2.26,55.08,84.85,90.67,104.97,112.45,99.96,94.71,-200.00,112.45,85.99,86.03,36.37,-59.88,58.22,103.02,51.63,11.57,87.07,86.01,-11.75,91.68,73.34,1.17,-42.26,97.94,-36.95
26/05/2023,88.11,76.40,74.53,,74.00,77.69,87.44,102.42,103.06,95.00,74.90,38.54,4.02,-3.91,-25.34,-19.90,-10.01,-3.90,44.90,80.90,80.49,113.98,109.46,99.50,92.50,-25.34,113.98,78.26,92.65,53.12,-14.79,50.60,103.86,60.62,29.64,79.70,85.46,19.16,91.59,93.85,3.33,2.77,96.14,-2.77
25/05/2023,102.10,89.78,82.00,,87.27,76.80,80.10,101.20,119.49,104.00,83.35,70.85,45.00,32.76,13.00,-3.91,-0.13,-3.90,54.90,84.92,107.11,121.71,107.13,100.47,90.94,-3.91,121.71,90.29,94.40,75.80,10.43,60.76,105.06,72.79,49.00,86.34,92.34,43.12,96.58,102.01,40.40,11.74,102.05,26.26
24/05/2023,83.00,76.09,75.13,,76.02,76.44,85.53,105.58,121.47,109.66,97.70,85.92,81.00,80.58,71.08,75.21,67.60,80.00,78.97,109.97,136.00,142.00,148.40,114.64,102.96,67.60,148.40,77.56,97.26,93.57,73.62,101.24,127.00,95.04,89.47,78.70,87.41,83.59,100.61,108.60,79.65,75.45,125.66,76.90
