occup,T_amb,T_tank,T_space,Ir_gain,Cond_losses,Vent_losses,heat_hp,heat_rate_sp,Tret_sp,heat_rate_wat,Tret_wat,water_forheat,COP_water,COP_space,hp_oper,space_ON,water_ON,P_con,time
1.0,4.085714285714286,0.0,22.027964173226767,0.0,1.6247604385636933,1.2569205760303048,4.3178785714285715,1.4361975568345735,18.707531557881772,0.0,0.0,0.0,0.0,2.162802770731056,0.5714285714285714,0.42857142857142855,0.0,1.138213585006795,2023-01-23T04:50:00.0
1.0,4.085714285714286,0.0,22.032794826124093,0.0,1.62519787833681,1.257258981027469,4.3178785714285715,1.435421712064292,18.707531557881772,0.0,0.0,0.0,0.0,2.162802770731056,0.5714285714285714,0.42857142857142855,0.0,1.138213585006795,2023-01-23T04:51:00.0
1.0,4.071428571428571,0.0,22.037622869466222,0.0,1.6269287246588,1.2585979700281975,4.311592857142857,1.4260661624558597,18.7094130576081,0.0,0.0,0.0,0.0,2.161226346007248,0.5714285714285714,0.42857142857142855,0.0,1.1374696349733489,2023-01-23T04:52:00.0
1.0,4.071428571428571,0.0,22.04241944540152,0.0,1.6273630785926207,1.258933987808875,4.311592857142857,1.425295790741362,18.7094130576081,0.0,0.0,0.0,0.0,2.161226346007248,0.5714285714285714,0.42857142857142855,0.0,1.1374696349733489,2023-01-23T04:53:00.0
1.0,4.057142857142858,0.0,22.047213430190258,0.0,1.6290908407423077,1.2602705908827088,4.305307142857143,1.4159457112321265,18.711294557334423,0.0,0.0,0.0,0.0,2.159671185128478,0.5714285714285714,0.42857142857142855,0.0,1.1366942147959684,2023-01-23T04:54:00.0
1.0,4.057142857142858,0.0,22.051975965970847,0.0,1.629522112169919,1.2606042240253876,4.305307142857143,1.4151808066618368,18.711294557334423,0.0,0.0,0.0,0.0,2.159671185128478,0.5714285714285714,0.42857142857142855,0.0,1.1366942147959684,2023-01-23T04:55:00.0
1.0,4.057142857142858,0.0,22.056735928993625,0.0,1.6299531506214464,1.2609376769369223,4.305307142857143,1.414416315298774,18.711294557334423,0.0,0.0,0.0,0.0,2.159671185128478,0.5714285714285714,0.42857142857142855,0.0,1.1366942147959684,2023-01-23T04:56:00.0
1.0,4.042857142857143,0.0,22.061493320648417,0.0,1.6316775990798893,1.2622717165271753,4.3031,1.4091506843929353,18.71195522030651,0.0,0.0,0.0,0.0,2.1584402324624223,0.5714285714285714,0.42857142857142855,0.0,1.1367431015940404,2023-01-23T04:57:00.0
1.0,4.042857142857143,0.0,22.06623300134481,0.0,1.6321068008653508,1.2626037485871708,4.3031,1.4083894505474792,18.71195522030651,0.0,0.0,0.0,0.0,2.1584402324624223,0.5714285714285714,0.42857142857142855,0.0,1.1367431015940404,2023-01-23T04:58:00.0
1.0,4.042857142857143,0.0,22.070970121629877,0.0,1.6325357707927652,1.2629356012809387,5.658814285714286,2.763342913640581,23.306149938423648,0.0,0.0,0.0,0.0,2.789297472700615,0.7142857142857143,0.2857142857142857,0.0,1.4437435718028466,2023-01-23T04:59:00.0
1.0,4.042857142857143,0.0,22.08026463016636,0.0,1.6333774350132866,1.2635867157786655,5.658814285714286,2.761850134922333,23.306149938423648,0.0,0.0,0.0,0.0,2.789297472700615,0.7142857142857143,0.2857142857142857,0.0,1.4437435718028466,2023-01-23T05:00:00.0
1.0,4.057142857142858,0.0,22.089554117739112,0.0,1.632925001703294,1.2632367117269216,5.661021428571429,2.764859715141213,23.30548927545156,0.0,0.0,0.0,0.0,2.790598338663538,0.7142857142857143,0.2857142857142857,0.0,1.443663691205766,2023-01-23T05:01:00.0
1.0,4.057142857142858,0.0,22.098853728039995,0.0,1.6337671279140906,1.263888183622003,5.661021428571429,2.763366117035335,23.30548927545156,0.0,0.0,0.0,0.0,2.790598338663538,0.7142857142857143,0.2857142857142857,0.0,1.443663691205766,2023-01-23T05:02:00.0
1.0,4.057142857142858,0.0,22.10814831462114,0.0,1.6346087992019456,1.264539303587045,5.661021428571429,2.761873325782438,23.30548927545156,0.0,0.0,0.0,0.0,2.790598338663538,0.7142857142857143,0.2857142857142857,0.0,1.443663691205766,2023-01-23T05:03:00.0
1.0,4.057142857142858,0.0,22.117437880196395,0.0,1.6354500158126128,1.2651900718121627,5.661021428571429,2.7603813409466533,23.30548927545156,0.0,0.0,0.0,0.0,2.790598338663538,0.7142857142857143,0.2857142857142857,0.0,1.443663691205766,2023-01-23T05:04:00.0
1.0,4.057142857142858,0.0,22.12672242747814,0.0,1.6362907779917115,1.2658404884873689,5.661021428571429,2.758890162092348,23.30548927545156,0.0,0.0,0.0,0.0,2.790598338663538,0.7142857142857143,0.2857142857142857,0.0,1.443663691205766,2023-01-23T05:05:00.0
1.0,4.057142857142858,0.0,22.1360019591773,0.0,1.6371310859847292,1.2664905538025735,5.661021428571429,2.757399788784125,23.30548927545156,0.0,0.0,0.0,0.0,2.790598338663538,0.7142857142857143,0.2857142857142857,0.0,1.443663691205766,2023-01-23T05:06:00.0
